GWAS_locus	Cytoband	Lead_SNP	Gene	name	value
63	10q21_2	rs2944542	ADO	trans_pQTL	0
63	10q21_2	rs2944542	ADO	Coding_CS	0
63	10q21_2	rs2944542	ADO	Coding_LD	0
63	10q21_2	rs2944542	ADO	Coding_Lit	0
63	10q21_2	rs2944542	ADO	OMIM	0
63	10q21_2	rs2944542	ADO	DEG_AD	0
63	10q21_2	rs2944542	ZNF365	Novel_loci	0
63	10q21_2	rs2944542	ZNF365	Nearest_gene	0
63	10q21_2	rs2944542	ZNF365	V2G	0
63	10q21_2	rs2944542	ZNF365	DEPICT	0
63	10q21_2	rs2944542	ZNF365	MAGMA	1
63	10q21_2	rs2944542	ZNF365	cis_espQTL	0
63	10q21_2	rs2944542	ZNF365	trans_pQTL	0
63	10q21_2	rs2944542	ZNF365	Coding_CS	0
63	10q21_2	rs2944542	ZNF365	Coding_LD	0
63	10q21_2	rs2944542	ZNF365	Coding_Lit	0
63	10q21_2	rs2944542	ZNF365	OMIM	0
63	10q21_2	rs2944542	ZNF365	DEG_AD	0
65	11p13	rs142185235	C11orf55	Novel_loci	0
65	11p13	rs142185235	C11orf55	Nearest_gene	0
65	11p13	rs142185235	C11orf55	V2G	0
65	11p13	rs142185235	C11orf55	DEPICT	1
65	11p13	rs142185235	C11orf55	MAGMA	0
65	11p13	rs142185235	C11orf55	cis_espQTL	0
65	11p13	rs142185235	C11orf55	trans_pQTL	0
65	11p13	rs142185235	C11orf55	Coding_CS	0
65	11p13	rs142185235	C11orf55	Coding_LD	0
65	11p13	rs142185235	C11orf55	Coding_Lit	0
65	11p13	rs142185235	C11orf55	OMIM	0
65	11p13	rs142185235	C11orf55	DEG_AD	0
65	11p13	rs142185235	PRR5L	Novel_loci	0
65	11p13	rs142185235	PRR5L	Nearest_gene	1
65	11p13	rs142185235	PRR5L	V2G	1
65	11p13	rs142185235	PRR5L	DEPICT	1
65	11p13	rs142185235	PRR5L	MAGMA	1
65	11p13	rs142185235	PRR5L	cis_espQTL	0
65	11p13	rs142185235	PRR5L	trans_pQTL	0
65	11p13	rs142185235	PRR5L	Coding_CS	0
65	11p13	rs142185235	PRR5L	Coding_LD	1
65	11p13	rs142185235	PRR5L	Coding_Lit	0
65	11p13	rs142185235	PRR5L	OMIM	0
65	11p13	rs142185235	PRR5L	DEG_AD	0
66	11q12_2	rs174548	B3GAT3	Novel_loci	0
66	11q12_2	rs174548	B3GAT3	Nearest_gene	0
66	11q12_2	rs174548	B3GAT3	V2G	0
66	11q12_2	rs174548	B3GAT3	DEPICT	0
66	11q12_2	rs174548	B3GAT3	MAGMA	0
66	11q12_2	rs174548	B3GAT3	cis_espQTL	1
66	11q12_2	rs174548	B3GAT3	trans_pQTL	0
66	11q12_2	rs174548	B3GAT3	Coding_CS	0
66	11q12_2	rs174548	B3GAT3	Coding_LD	0
66	11q12_2	rs174548	B3GAT3	Coding_Lit	0
66	11q12_2	rs174548	B3GAT3	OMIM	0
66	11q12_2	rs174548	B3GAT3	DEG_AD	0
66	11q12_2	rs174548	DAGLA	Novel_loci	0
66	11q12_2	rs174548	DAGLA	Nearest_gene	0
66	11q12_2	rs174548	DAGLA	V2G	0
66	11q12_2	rs174548	DAGLA	DEPICT	0
66	11q12_2	rs174548	DAGLA	MAGMA	0
66	11q12_2	rs174548	DAGLA	cis_espQTL	1
66	11q12_2	rs174548	DAGLA	trans_pQTL	0
66	11q12_2	rs174548	DAGLA	Coding_CS	0
66	11q12_2	rs174548	DAGLA	Coding_LD	0
66	11q12_2	rs174548	DAGLA	Coding_Lit	0
66	11q12_2	rs174548	DAGLA	OMIM	0
66	11q12_2	rs174548	DAGLA	DEG_AD	0
66	11q12_2	rs174548	FADS1	Novel_loci	0
66	11q12_2	rs174548	FADS1	Nearest_gene	0
66	11q12_2	rs174548	FADS1	V2G	0
66	11q12_2	rs174548	FADS1	DEPICT	0
66	11q12_2	rs174548	FADS1	MAGMA	1
66	11q12_2	rs174548	FADS1	cis_espQTL	1
66	11q12_2	rs174548	FADS1	trans_pQTL	0
66	11q12_2	rs174548	FADS1	Coding_CS	0
66	11q12_2	rs174548	FADS1	Coding_LD	0
66	11q12_2	rs174548	FADS1	Coding_Lit	0
66	11q12_2	rs174548	FADS1	OMIM	0
66	11q12_2	rs174548	FADS1	DEG_AD	1
66	11q12_2	rs174548	FADS2	Novel_loci	0
66	11q12_2	rs174548	FADS2	Nearest_gene	0
66	11q12_2	rs174548	FADS2	V2G	1
66	11q12_2	rs174548	FADS2	DEPICT	0
66	11q12_2	rs174548	FADS2	MAGMA	0
66	11q12_2	rs174548	FADS2	cis_espQTL	1
66	11q12_2	rs174548	FADS2	trans_pQTL	0
66	11q12_2	rs174548	FADS2	Coding_CS	0
66	11q12_2	rs174548	FADS2	Coding_LD	0
66	11q12_2	rs174548	FADS2	Coding_Lit	0
66	11q12_2	rs174548	FADS2	OMIM	0
66	11q12_2	rs174548	FADS2	DEG_AD	1
66	11q12_2	rs174548	FADS3	Novel_loci	0
66	11q12_2	rs174548	FADS3	Nearest_gene	0
66	11q12_2	rs174548	FADS3	V2G	0
66	11q12_2	rs174548	FADS3	DEPICT	0
66	11q12_2	rs174548	FADS3	MAGMA	0
66	11q12_2	rs174548	FADS3	cis_espQTL	1
66	11q12_2	rs174548	FADS3	trans_pQTL	0
66	11q12_2	rs174548	FADS3	Coding_CS	0
66	11q12_2	rs174548	FADS3	Coding_LD	0
66	11q12_2	rs174548	FADS3	Coding_Lit	0
66	11q12_2	rs174548	FADS3	OMIM	0
66	11q12_2	rs174548	FADS3	DEG_AD	0
66	11q12_2	rs174548	FEN1	Novel_loci	0
66	11q12_2	rs174548	FEN1	Nearest_gene	1
66	11q12_2	rs174548	FEN1	V2G	0
66	11q12_2	rs174548	FEN1	DEPICT	0
66	11q12_2	rs174548	FEN1	MAGMA	0
66	11q12_2	rs174548	FEN1	cis_espQTL	1
66	11q12_2	rs174548	FEN1	trans_pQTL	0
66	11q12_2	rs174548	FEN1	Coding_CS	0
66	11q12_2	rs174548	FEN1	Coding_LD	0
66	11q12_2	rs174548	FEN1	Coding_Lit	0
66	11q12_2	rs174548	FEN1	OMIM	0
66	11q12_2	rs174548	FEN1	DEG_AD	0
66	11q12_2	rs174548	MYRF	Novel_loci	0
66	11q12_2	rs174548	MYRF	Nearest_gene	0
66	11q12_2	rs174548	MYRF	V2G	0
66	11q12_2	rs174548	MYRF	DEPICT	0
66	11q12_2	rs174548	MYRF	MAGMA	0
66	11q12_2	rs174548	MYRF	cis_espQTL	1
66	11q12_2	rs174548	MYRF	trans_pQTL	0
66	11q12_2	rs174548	MYRF	Coding_CS	0
66	11q12_2	rs174548	MYRF	Coding_LD	0
66	11q12_2	rs174548	MYRF	Coding_Lit	0
66	11q12_2	rs174548	MYRF	OMIM	0
66	11q12_2	rs174548	MYRF	DEG_AD	0
66	11q12_2	rs174548	RAB3IL1	Novel_loci	0
66	11q12_2	rs174548	RAB3IL1	Nearest_gene	0
66	11q12_2	rs174548	RAB3IL1	V2G	0
66	11q12_2	rs174548	RAB3IL1	DEPICT	0
66	11q12_2	rs174548	RAB3IL1	MAGMA	0
66	11q12_2	rs174548	RAB3IL1	cis_espQTL	1
66	11q12_2	rs174548	RAB3IL1	trans_pQTL	0
66	11q12_2	rs174548	RAB3IL1	Coding_CS	0
66	11q12_2	rs174548	RAB3IL1	Coding_LD	0
66	11q12_2	rs174548	RAB3IL1	Coding_Lit	0
66	11q12_2	rs174548	RAB3IL1	OMIM	0
66	11q12_2	rs174548	RAB3IL1	DEG_AD	0
66	11q12_2	rs174548	TMEM258	Novel_loci	0
66	11q12_2	rs174548	TMEM258	Nearest_gene	0
66	11q12_2	rs174548	TMEM258	V2G	0
66	11q12_2	rs174548	TMEM258	DEPICT	0
66	11q12_2	rs174548	TMEM258	MAGMA	1
66	11q12_2	rs174548	TMEM258	cis_espQTL	1
66	11q12_2	rs174548	TMEM258	trans_pQTL	0
66	11q12_2	rs174548	TMEM258	Coding_CS	0
66	11q12_2	rs174548	TMEM258	Coding_LD	0
66	11q12_2	rs174548	TMEM258	Coding_Lit	0
66	11q12_2	rs174548	TMEM258	OMIM	0
66	11q12_2	rs174548	TMEM258	DEG_AD	0
67	11q13_1	rs10791824	AP5B1	Novel_loci	0
67	11q13_1	rs10791824	AP5B1	Nearest_gene	0
67	11q13_1	rs10791824	AP5B1	V2G	0
67	11q13_1	rs10791824	AP5B1	DEPICT	1
67	11q13_1	rs10791824	AP5B1	MAGMA	1
67	11q13_1	rs10791824	AP5B1	cis_espQTL	1
67	11q13_1	rs10791824	AP5B1	trans_pQTL	0
67	11q13_1	rs10791824	AP5B1	Coding_CS	0
67	11q13_1	rs10791824	AP5B1	Coding_LD	1
67	11q13_1	rs10791824	AP5B1	Coding_Lit	0
67	11q13_1	rs10791824	AP5B1	OMIM	0
67	11q13_1	rs10791824	AP5B1	DEG_AD	0
67	11q13_1	rs10791824	BBS1	Novel_loci	0
67	11q13_1	rs10791824	BBS1	Nearest_gene	0
67	11q13_1	rs10791824	BBS1	V2G	0
67	11q13_1	rs10791824	BBS1	DEPICT	0
67	11q13_1	rs10791824	BBS1	MAGMA	0
67	11q13_1	rs10791824	BBS1	cis_espQTL	1
67	11q13_1	rs10791824	BBS1	trans_pQTL	0
67	11q13_1	rs10791824	BBS1	Coding_CS	0
67	11q13_1	rs10791824	BBS1	Coding_LD	0
67	11q13_1	rs10791824	BBS1	Coding_Lit	0
67	11q13_1	rs10791824	BBS1	OMIM	0
67	11q13_1	rs10791824	BBS1	DEG_AD	0
67	11q13_1	rs10791824	EFEMP2	Novel_loci	0
67	11q13_1	rs10791824	EFEMP2	Nearest_gene	0
67	11q13_1	rs10791824	EFEMP2	V2G	1
67	11q13_1	rs10791824	EFEMP2	DEPICT	0
67	11q13_1	rs10791824	EFEMP2	MAGMA	0
67	11q13_1	rs10791824	EFEMP2	cis_espQTL	1
67	11q13_1	rs10791824	EFEMP2	trans_pQTL	0
67	11q13_1	rs10791824	EFEMP2	Coding_CS	0
67	11q13_1	rs10791824	EFEMP2	Coding_LD	0
67	11q13_1	rs10791824	EFEMP2	Coding_Lit	0
67	11q13_1	rs10791824	EFEMP2	OMIM	1
67	11q13_1	rs10791824	EFEMP2	DEG_AD	0
67	11q13_1	rs10791824	EHBP1L1	Novel_loci	0
67	11q13_1	rs10791824	EHBP1L1	Nearest_gene	0
67	11q13_1	rs10791824	EHBP1L1	V2G	0
67	11q13_1	rs10791824	EHBP1L1	DEPICT	0
67	11q13_1	rs10791824	EHBP1L1	MAGMA	0
67	11q13_1	rs10791824	EHBP1L1	cis_espQTL	1
67	11q13_1	rs10791824	EHBP1L1	trans_pQTL	0
67	11q13_1	rs10791824	EHBP1L1	Coding_CS	0
67	11q13_1	rs10791824	EHBP1L1	Coding_LD	1
67	11q13_1	rs10791824	EHBP1L1	Coding_Lit	0
67	11q13_1	rs10791824	EHBP1L1	OMIM	0
67	11q13_1	rs10791824	EHBP1L1	DEG_AD	0
67	11q13_1	rs10791824	FIBP	Novel_loci	0
67	11q13_1	rs10791824	FIBP	Nearest_gene	0
67	11q13_1	rs10791824	FIBP	V2G	0
67	11q13_1	rs10791824	FIBP	DEPICT	0
67	11q13_1	rs10791824	FIBP	MAGMA	0
67	11q13_1	rs10791824	FIBP	cis_espQTL	0
67	11q13_1	rs10791824	FIBP	trans_pQTL	0
67	11q13_1	rs10791824	FIBP	Coding_CS	0
67	11q13_1	rs10791824	FIBP	Coding_LD	0
67	11q13_1	rs10791824	FIBP	Coding_Lit	0
67	11q13_1	rs10791824	FIBP	OMIM	1
67	11q13_1	rs10791824	FIBP	DEG_AD	0
67	11q13_1	rs10791824	KAT5	Novel_loci	0
67	11q13_1	rs10791824	KAT5	Nearest_gene	0
67	11q13_1	rs10791824	KAT5	V2G	0
67	11q13_1	rs10791824	KAT5	DEPICT	0
67	11q13_1	rs10791824	KAT5	MAGMA	1
67	11q13_1	rs10791824	KAT5	cis_espQTL	0
67	11q13_1	rs10791824	KAT5	trans_pQTL	0
67	11q13_1	rs10791824	KAT5	Coding_CS	0
67	11q13_1	rs10791824	KAT5	Coding_LD	0
67	11q13_1	rs10791824	KAT5	Coding_Lit	0
67	11q13_1	rs10791824	KAT5	OMIM	0
67	11q13_1	rs10791824	KAT5	DEG_AD	0
67	11q13_1	rs10791824	KRT8P26	Novel_loci	0
67	11q13_1	rs10791824	KRT8P26	Nearest_gene	0
67	11q13_1	rs10791824	KRT8P26	V2G	0
67	11q13_1	rs10791824	KRT8P26	DEPICT	0
67	11q13_1	rs10791824	KRT8P26	MAGMA	0
67	11q13_1	rs10791824	KRT8P26	cis_espQTL	1
67	11q13_1	rs10791824	KRT8P26	trans_pQTL	0
67	11q13_1	rs10791824	KRT8P26	Coding_CS	0
67	11q13_1	rs10791824	KRT8P26	Coding_LD	0
67	11q13_1	rs10791824	KRT8P26	Coding_Lit	0
67	11q13_1	rs10791824	KRT8P26	OMIM	0
67	11q13_1	rs10791824	KRT8P26	DEG_AD	0
67	11q13_1	rs10791824	MRPL49	Novel_loci	0
67	11q13_1	rs10791824	MRPL49	Nearest_gene	0
67	11q13_1	rs10791824	MRPL49	V2G	0
67	11q13_1	rs10791824	MRPL49	DEPICT	0
67	11q13_1	rs10791824	MRPL49	MAGMA	0
67	11q13_1	rs10791824	MRPL49	cis_espQTL	1
67	11q13_1	rs10791824	MRPL49	trans_pQTL	0
67	11q13_1	rs10791824	MRPL49	Coding_CS	0
67	11q13_1	rs10791824	MRPL49	Coding_LD	0
67	11q13_1	rs10791824	MRPL49	Coding_Lit	0
67	11q13_1	rs10791824	MRPL49	OMIM	0
67	11q13_1	rs10791824	MRPL49	DEG_AD	0
67	11q13_1	rs10791824	MUS81	Novel_loci	0
67	11q13_1	rs10791824	MUS81	Nearest_gene	0
67	11q13_1	rs10791824	MUS81	V2G	0
67	11q13_1	rs10791824	MUS81	DEPICT	0
67	11q13_1	rs10791824	MUS81	MAGMA	0
67	11q13_1	rs10791824	MUS81	cis_espQTL	1
67	11q13_1	rs10791824	MUS81	trans_pQTL	0
67	11q13_1	rs10791824	MUS81	Coding_CS	0
67	11q13_1	rs10791824	MUS81	Coding_LD	0
67	11q13_1	rs10791824	MUS81	Coding_Lit	0
67	11q13_1	rs10791824	MUS81	OMIM	0
67	11q13_1	rs10791824	MUS81	DEG_AD	0
67	11q13_1	rs10791824	NAALADL1	Novel_loci	0
67	11q13_1	rs10791824	NAALADL1	Nearest_gene	0
67	11q13_1	rs10791824	NAALADL1	V2G	0
67	11q13_1	rs10791824	NAALADL1	DEPICT	0
67	11q13_1	rs10791824	NAALADL1	MAGMA	0
67	11q13_1	rs10791824	NAALADL1	cis_espQTL	1
67	11q13_1	rs10791824	NAALADL1	trans_pQTL	1
67	11q13_1	rs10791824	NAALADL1	Coding_CS	0
67	11q13_1	rs10791824	NAALADL1	Coding_LD	0
67	11q13_1	rs10791824	NAALADL1	Coding_Lit	0
67	11q13_1	rs10791824	NAALADL1	OMIM	0
67	11q13_1	rs10791824	NAALADL1	DEG_AD	0
67	11q13_1	rs10791824	NEAT1	Novel_loci	0
67	11q13_1	rs10791824	NEAT1	Nearest_gene	0
67	11q13_1	rs10791824	NEAT1	V2G	0
67	11q13_1	rs10791824	NEAT1	DEPICT	0
67	11q13_1	rs10791824	NEAT1	MAGMA	0
67	11q13_1	rs10791824	NEAT1	cis_espQTL	1
67	11q13_1	rs10791824	NEAT1	trans_pQTL	0
67	11q13_1	rs10791824	NEAT1	Coding_CS	0
67	11q13_1	rs10791824	NEAT1	Coding_LD	0
67	11q13_1	rs10791824	NEAT1	Coding_Lit	0
67	11q13_1	rs10791824	NEAT1	OMIM	0
67	11q13_1	rs10791824	NEAT1	DEG_AD	0
67	11q13_1	rs10791824	OVOL1	Novel_loci	0
67	11q13_1	rs10791824	OVOL1	Nearest_gene	1
67	11q13_1	rs10791824	OVOL1	V2G	0
67	11q13_1	rs10791824	OVOL1	DEPICT	0
67	11q13_1	rs10791824	OVOL1	MAGMA	1
67	11q13_1	rs10791824	OVOL1	cis_espQTL	1
67	11q13_1	rs10791824	OVOL1	trans_pQTL	0
67	11q13_1	rs10791824	OVOL1	Coding_CS	0
67	11q13_1	rs10791824	OVOL1	Coding_LD	0
67	11q13_1	rs10791824	OVOL1	Coding_Lit	0
67	11q13_1	rs10791824	OVOL1	OMIM	0
67	11q13_1	rs10791824	OVOL1	DEG_AD	0
67	11q13_1	rs10791824	PACS1	Novel_loci	0
67	11q13_1	rs10791824	PACS1	Nearest_gene	0
67	11q13_1	rs10791824	PACS1	V2G	0
67	11q13_1	rs10791824	PACS1	DEPICT	0
67	11q13_1	rs10791824	PACS1	MAGMA	1
67	11q13_1	rs10791824	PACS1	cis_espQTL	0
67	11q13_1	rs10791824	PACS1	trans_pQTL	0
67	11q13_1	rs10791824	PACS1	Coding_CS	0
67	11q13_1	rs10791824	PACS1	Coding_LD	0
67	11q13_1	rs10791824	PACS1	Coding_Lit	0
67	11q13_1	rs10791824	PACS1	OMIM	1
67	11q13_1	rs10791824	PACS1	DEG_AD	0
67	11q13_1	rs10791824	PCNXL3	Novel_loci	0
67	11q13_1	rs10791824	PCNXL3	Nearest_gene	0
67	11q13_1	rs10791824	PCNXL3	V2G	0
67	11q13_1	rs10791824	PCNXL3	DEPICT	0
67	11q13_1	rs10791824	PCNXL3	MAGMA	1
67	11q13_1	rs10791824	PCNXL3	cis_espQTL	0
67	11q13_1	rs10791824	PCNXL3	trans_pQTL	0
67	11q13_1	rs10791824	PCNXL3	Coding_CS	0
67	11q13_1	rs10791824	PCNXL3	Coding_LD	0
67	11q13_1	rs10791824	PCNXL3	Coding_Lit	0
67	11q13_1	rs10791824	PCNXL3	OMIM	0
67	11q13_1	rs10791824	PCNXL3	DEG_AD	0
67	11q13_1	rs10791824	RAB1B	Novel_loci	0
67	11q13_1	rs10791824	RAB1B	Nearest_gene	0
67	11q13_1	rs10791824	RAB1B	V2G	0
67	11q13_1	rs10791824	RAB1B	DEPICT	0
67	11q13_1	rs10791824	RAB1B	MAGMA	1
67	11q13_1	rs10791824	RAB1B	cis_espQTL	0
67	11q13_1	rs10791824	RAB1B	trans_pQTL	0
67	11q13_1	rs10791824	RAB1B	Coding_CS	0
67	11q13_1	rs10791824	RAB1B	Coding_LD	0
67	11q13_1	rs10791824	RAB1B	Coding_Lit	0
67	11q13_1	rs10791824	RAB1B	OMIM	0
67	11q13_1	rs10791824	RAB1B	DEG_AD	0
67	11q13_1	rs10791824	RELA	Novel_loci	0
67	11q13_1	rs10791824	RELA	Nearest_gene	0
67	11q13_1	rs10791824	RELA	V2G	0
67	11q13_1	rs10791824	RELA	DEPICT	0
67	11q13_1	rs10791824	RELA	MAGMA	1
67	11q13_1	rs10791824	RELA	cis_espQTL	0
67	11q13_1	rs10791824	RELA	trans_pQTL	0
67	11q13_1	rs10791824	RELA	Coding_CS	0
67	11q13_1	rs10791824	RELA	Coding_LD	0
67	11q13_1	rs10791824	RELA	Coding_Lit	0
67	11q13_1	rs10791824	RELA	OMIM	1
67	11q13_1	rs10791824	RELA	DEG_AD	0
67	11q13_1	rs10791824	RNASEH2C	Novel_loci	0
67	11q13_1	rs10791824	RNASEH2C	Nearest_gene	0
67	11q13_1	rs10791824	RNASEH2C	V2G	0
67	11q13_1	rs10791824	RNASEH2C	DEPICT	0
67	11q13_1	rs10791824	RNASEH2C	MAGMA	1
67	11q13_1	rs10791824	RNASEH2C	cis_espQTL	0
67	11q13_1	rs10791824	RNASEH2C	trans_pQTL	0
67	11q13_1	rs10791824	RNASEH2C	Coding_CS	0
67	11q13_1	rs10791824	RNASEH2C	Coding_LD	0
67	11q13_1	rs10791824	RNASEH2C	Coding_Lit	0
67	11q13_1	rs10791824	RNASEH2C	OMIM	1
67	11q13_1	rs10791824	RNASEH2C	DEG_AD	0
67	11q13_1	rs10791824	SIPA1	Novel_loci	0
67	11q13_1	rs10791824	SIPA1	Nearest_gene	0
67	11q13_1	rs10791824	SIPA1	V2G	0
67	11q13_1	rs10791824	SIPA1	DEPICT	0
67	11q13_1	rs10791824	SIPA1	MAGMA	1
67	11q13_1	rs10791824	SIPA1	cis_espQTL	0
67	11q13_1	rs10791824	SIPA1	trans_pQTL	0
67	11q13_1	rs10791824	SIPA1	Coding_CS	0
67	11q13_1	rs10791824	SIPA1	Coding_LD	1
67	11q13_1	rs10791824	SIPA1	Coding_Lit	0
67	11q13_1	rs10791824	SIPA1	OMIM	0
67	11q13_1	rs10791824	SIPA1	DEG_AD	0
67	11q13_1	rs10791824	SLC25A45	Novel_loci	0
67	11q13_1	rs10791824	SLC25A45	Nearest_gene	0
67	11q13_1	rs10791824	SLC25A45	V2G	0
67	11q13_1	rs10791824	SLC25A45	DEPICT	0
67	11q13_1	rs10791824	SLC25A45	MAGMA	0
67	11q13_1	rs10791824	SLC25A45	cis_espQTL	1
67	11q13_1	rs10791824	SLC25A45	trans_pQTL	0
67	11q13_1	rs10791824	SLC25A45	Coding_CS	0
67	11q13_1	rs10791824	SLC25A45	Coding_LD	0
67	11q13_1	rs10791824	SLC25A45	Coding_Lit	0
67	11q13_1	rs10791824	SLC25A45	OMIM	0
67	11q13_1	rs10791824	SLC25A45	DEG_AD	0
67	11q13_1	rs10791824	SNX32	Novel_loci	0
67	11q13_1	rs10791824	SNX32	Nearest_gene	0
67	11q13_1	rs10791824	SNX32	V2G	0
67	11q13_1	rs10791824	SNX32	DEPICT	0
67	11q13_1	rs10791824	SNX32	MAGMA	1
67	11q13_1	rs10791824	SNX32	cis_espQTL	0
67	11q13_1	rs10791824	SNX32	trans_pQTL	0
67	11q13_1	rs10791824	SNX32	Coding_CS	0
67	11q13_1	rs10791824	SNX32	Coding_LD	0
67	11q13_1	rs10791824	SNX32	Coding_Lit	0
67	11q13_1	rs10791824	SNX32	OMIM	0
67	11q13_1	rs10791824	SNX32	DEG_AD	0
68	11q13_2	rs541390276	C11orf80	Novel_loci	1
68	11q13_2	rs541390276	C11orf80	Nearest_gene	0
68	11q13_2	rs541390276	C11orf80	V2G	0
68	11q13_2	rs541390276	C11orf80	DEPICT	0
68	11q13_2	rs541390276	C11orf80	MAGMA	1
68	11q13_2	rs541390276	C11orf80	cis_espQTL	0
68	11q13_2	rs541390276	C11orf80	trans_pQTL	0
68	11q13_2	rs541390276	C11orf80	Coding_CS	0
68	11q13_2	rs541390276	C11orf80	Coding_LD	0
68	11q13_2	rs541390276	C11orf80	Coding_Lit	0
68	11q13_2	rs541390276	C11orf80	OMIM	0
68	11q13_2	rs541390276	C11orf80	DEG_AD	0
68	11q13_2	rs541390276	CTSF	Novel_loci	1
68	11q13_2	rs541390276	CTSF	Nearest_gene	0
68	11q13_2	rs541390276	CTSF	V2G	0
68	11q13_2	rs541390276	CTSF	DEPICT	0
68	11q13_2	rs541390276	CTSF	MAGMA	1
68	11q13_2	rs541390276	CTSF	cis_espQTL	0
68	11q13_2	rs541390276	CTSF	trans_pQTL	0
68	11q13_2	rs541390276	CTSF	Coding_CS	0
68	11q13_2	rs541390276	CTSF	Coding_LD	0
68	11q13_2	rs541390276	CTSF	Coding_Lit	0
68	11q13_2	rs541390276	CTSF	OMIM	0
68	11q13_2	rs541390276	CTSF	DEG_AD	0
68	11q13_2	rs541390276	GSTP1	Novel_loci	1
68	11q13_2	rs541390276	GSTP1	Nearest_gene	0
68	11q13_2	rs541390276	GSTP1	V2G	1
68	11q13_2	rs541390276	GSTP1	DEPICT	0
68	11q13_2	rs541390276	GSTP1	MAGMA	0
68	11q13_2	rs541390276	GSTP1	cis_espQTL	0
68	11q13_2	rs541390276	GSTP1	trans_pQTL	0
68	11q13_2	rs541390276	GSTP1	Coding_CS	0
68	11q13_2	rs541390276	GSTP1	Coding_LD	0
68	11q13_2	rs541390276	GSTP1	Coding_Lit	0
68	11q13_2	rs541390276	GSTP1	OMIM	0
68	11q13_2	rs541390276	GSTP1	DEG_AD	0
68	11q13_2	rs541390276	NDUFV1	Novel_loci	1
68	11q13_2	rs541390276	NDUFV1	Nearest_gene	1
68	11q13_2	rs541390276	NDUFV1	V2G	0
68	11q13_2	rs541390276	NDUFV1	DEPICT	0
68	11q13_2	rs541390276	NDUFV1	MAGMA	0
68	11q13_2	rs541390276	NDUFV1	cis_espQTL	0
68	11q13_2	rs541390276	NDUFV1	trans_pQTL	0
68	11q13_2	rs541390276	NDUFV1	Coding_CS	0
68	11q13_2	rs541390276	NDUFV1	Coding_LD	0
68	11q13_2	rs541390276	NDUFV1	Coding_Lit	0
68	11q13_2	rs541390276	NDUFV1	OMIM	0
68	11q13_2	rs541390276	NDUFV1	DEG_AD	0
69	11q13_5	rs7110818	ACER3	Novel_loci	0
69	11q13_5	rs7110818	ACER3	Nearest_gene	0
69	11q13_5	rs7110818	ACER3	V2G	0
69	11q13_5	rs7110818	ACER3	DEPICT	0
69	11q13_5	rs7110818	ACER3	MAGMA	0
69	11q13_5	rs7110818	ACER3	cis_espQTL	1
69	11q13_5	rs7110818	ACER3	trans_pQTL	0
69	11q13_5	rs7110818	ACER3	Coding_CS	0
69	11q13_5	rs7110818	ACER3	Coding_LD	0
69	11q13_5	rs7110818	ACER3	Coding_Lit	0
69	11q13_5	rs7110818	ACER3	OMIM	0
69	11q13_5	rs7110818	ACER3	DEG_AD	0
69	11q13_5	rs7110818	C11orf30	Novel_loci	0
69	11q13_5	rs7110818	C11orf30	Nearest_gene	0
69	11q13_5	rs7110818	C11orf30	V2G	0
69	11q13_5	rs7110818	C11orf30	DEPICT	1
69	11q13_5	rs7110818	C11orf30	MAGMA	1
69	11q13_5	rs7110818	C11orf30	cis_espQTL	0
69	11q13_5	rs7110818	C11orf30	trans_pQTL	0
69	11q13_5	rs7110818	C11orf30	Coding_CS	0
69	11q13_5	rs7110818	C11orf30	Coding_LD	0
69	11q13_5	rs7110818	C11orf30	Coding_Lit	0
69	11q13_5	rs7110818	C11orf30	OMIM	0
69	11q13_5	rs7110818	C11orf30	DEG_AD	0
69	11q13_5	rs7110818	EMSY	Novel_loci	0
69	11q13_5	rs7110818	EMSY	Nearest_gene	0
69	11q13_5	rs7110818	EMSY	V2G	0
69	11q13_5	rs7110818	EMSY	DEPICT	0
69	11q13_5	rs7110818	EMSY	MAGMA	0
69	11q13_5	rs7110818	EMSY	cis_espQTL	1
69	11q13_5	rs7110818	EMSY	trans_pQTL	0
69	11q13_5	rs7110818	EMSY	Coding_CS	0
69	11q13_5	rs7110818	EMSY	Coding_LD	0
69	11q13_5	rs7110818	EMSY	Coding_Lit	0
69	11q13_5	rs7110818	EMSY	OMIM	0
69	11q13_5	rs7110818	EMSY	DEG_AD	0
69	11q13_5	rs7110818	LRRC32	Novel_loci	0
69	11q13_5	rs7110818	LRRC32	Nearest_gene	1
69	11q13_5	rs7110818	LRRC32	V2G	1
69	11q13_5	rs7110818	LRRC32	DEPICT	1
69	11q13_5	rs7110818	LRRC32	MAGMA	1
69	11q13_5	rs7110818	LRRC32	cis_espQTL	1
69	11q13_5	rs7110818	LRRC32	trans_pQTL	0
69	11q13_5	rs7110818	LRRC32	Coding_CS	0
69	11q13_5	rs7110818	LRRC32	Coding_LD	0
69	11q13_5	rs7110818	LRRC32	Coding_Lit	1
69	11q13_5	rs7110818	LRRC32	OMIM	0
69	11q13_5	rs7110818	LRRC32	DEG_AD	0
69	11q13_5	rs7110818	PRKRIR	Novel_loci	0
69	11q13_5	rs7110818	PRKRIR	Nearest_gene	0
69	11q13_5	rs7110818	PRKRIR	V2G	0
69	11q13_5	rs7110818	PRKRIR	DEPICT	1
69	11q13_5	rs7110818	PRKRIR	MAGMA	1
69	11q13_5	rs7110818	PRKRIR	cis_espQTL	0
